1.000000000000000000e+00 -6.466169999999999973e-01 -9.732140000000000235e-01 0.000000000000000000e+00 -7.692309999999999426e-02 -2.500000000000000000e-01 -9.824559999999999960e-01 1.000000000000000000e+00 1.000000000000000000e+00 -9.104480000000000350e-01 -1.000000000000000000e+00 0.000000000000000000e+00 -7.399999999999999911e-01 -6.978400000000000158e-01
-1.000000000000000000e+00 -5.187969999999999526e-01 -9.525000000000000133e-01 0.000000000000000000e+00 2.307690000000000019e-01 -2.500000000000000000e-01 -9.824559999999999960e-01 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 -6.999999999999999556e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 -3.133830000000000227e-01 -9.792859999999999898e-01 0.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 -7.014930000000000332e-01 -1.000000000000000000e+00 0.000000000000000000e+00 -8.000000000000000444e-01 -9.996399999999999730e-01
1.000000000000000000e+00 -2.505260000000000264e-01 -9.849999999999999867e-01 0.000000000000000000e+00 -5.384619999999999962e-01 -2.500000000000000000e-01 -9.940350000000000019e-01 1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 -7.199999999999999734e-01 -1.000000000000000000e+00
1.000000000000000000e+00 5.539849999999999497e-01 -2.142860000000000043e-01 0.000000000000000000e+00 3.846149999999999847e-01 1.000000000000000000e+00 4.035090000000000066e-01 1.000000000000000000e+00 1.000000000000000000e+00 -7.910449999999999982e-01 1.000000000000000000e+00 0.000000000000000000e+00 -9.779999999999999805e-01 -1.000000000000000000e+00
1.000000000000000000e+00 -6.114290000000000003e-01 -8.064289999999999514e-01 -1.000000000000000000e+00 8.461539999999999617e-01 -2.500000000000000000e-01 -6.315790000000000015e-01 1.000000000000000000e+00 1.000000000000000000e+00 -9.701490000000000391e-01 -1.000000000000000000e+00 0.000000000000000000e+00 -7.890000000000000346e-01 -1.000000000000000000e+00
1.000000000000000000e+00 -6.992479999999999807e-01 -1.428570000000000118e-01 0.000000000000000000e+00 7.692309999999999426e-02 -2.500000000000000000e-01 -8.536839999999999984e-01 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -9.200000000000000400e-01 -1.000000000000000000e+00
1.000000000000000000e+00 -7.193979999999999819e-01 -1.785710000000000075e-01 0.000000000000000000e+00 2.307690000000000019e-01 7.500000000000000000e-01 -8.508769999999999945e-01 1.000000000000000000e+00 1.000000000000000000e+00 -6.716419999999999613e-01 1.000000000000000000e+00 0.000000000000000000e+00 -7.099999999999999645e-01 -9.943199999999999816e-01
1.000000000000000000e+00 4.751890000000000280e-02 -5.357140000000000235e-01 0.000000000000000000e+00 5.384619999999999962e-01 7.500000000000000000e-01 -5.789469999999999894e-01 1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 -6.500000000000000222e-01 -1.000000000000000000e+00
1.000000000000000000e+00 -1.503760000000000097e-01 -3.007139999999999813e-01 0.000000000000000000e+00 1.000000000000000000e+00 7.500000000000000000e-01 -4.414040000000000186e-01 1.000000000000000000e+00 1.000000000000000000e+00 -7.611940000000000373e-01 -1.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00
1.000000000000000000e+00 -5.939849999999999852e-01 -9.553570000000000118e-01 0.000000000000000000e+00 -2.307690000000000019e-01 -2.500000000000000000e-01 -9.680699999999999861e-01 1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 -8.000000000000000444e-01 -1.000000000000000000e+00
1.000000000000000000e+00 -6.366920000000000357e-01 -8.321430000000000493e-02 0.000000000000000000e+00 8.461539999999999617e-01 -2.500000000000000000e-01 -9.649119999999999919e-01 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00 -9.999599999999999600e-01
-1.000000000000000000e+00 2.631580000000000030e-01 -4.942860000000000031e-01 0.000000000000000000e+00 -5.384619999999999962e-01 7.500000000000000000e-01 -5.263160000000000061e-01 1.000000000000000000e+00 1.000000000000000000e+00 -9.104480000000000350e-01 1.000000000000000000e+00 0.000000000000000000e+00 -9.000000000000000222e-01 -9.989999999999999991e-01
1.000000000000000000e+00 -7.518799999999999928e-01 -9.435710000000000486e-01 0.000000000000000000e+00 2.307690000000000019e-01 -2.500000000000000000e-01 -9.796489999999999920e-01 -1.000000000000000000e+00 1.000000000000000000e+00 -9.701490000000000391e-01 -1.000000000000000000e+00 0.000000000000000000e+00 -5.799999999999999600e-01 -9.943400000000000016e-01
-1.000000000000000000e+00 -5.263160000000000061e-01 -9.224999999999999867e-01 -1.000000000000000000e+00 1.000000000000000000e+00 -2.500000000000000000e-01 -9.298250000000000126e-01 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 0.000000000000000000e+00 -7.199999999999999734e-01 -9.997399999999999620e-01
-1.000000000000000000e+00 -8.246620000000000061e-01 -9.525000000000000133e-01 -1.000000000000000000e+00 7.692309999999999426e-02 -2.500000000000000000e-01 -9.298250000000000126e-01 -1.000000000000000000e+00 1.000000000000000000e+00 -9.701490000000000391e-01 -1.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 -9.999599999999999600e-01
1.000000000000000000e+00 -7.467669999999999586e-01 -8.392859999999999765e-01 0.000000000000000000e+00 -6.923080000000000345e-01 -2.500000000000000000e-01 -9.912279999999999980e-01 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 0.000000000000000000e+00 -8.399999999999999689e-01 -9.998000000000000220e-01
1.000000000000000000e+00 1.377440000000000053e-01 7.142859999999999487e-02 0.000000000000000000e+00 7.692309999999999426e-02 -2.500000000000000000e-01 -4.035090000000000066e-01 1.000000000000000000e+00 1.000000000000000000e+00 -7.313429999999999653e-01 -1.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00
1.000000000000000000e+00 -5.765409999999999702e-01 -8.928570000000000118e-01 0.000000000000000000e+00 2.307690000000000019e-01 -2.500000000000000000e-01 -8.421049999999999924e-01 -1.000000000000000000e+00 1.000000000000000000e+00 -9.701490000000000391e-01 1.000000000000000000e+00 0.000000000000000000e+00 -9.000000000000000222e-01 -9.999400000000000510e-01
-1.000000000000000000e+00 -2.006010000000000015e-01 -4.196429999999999882e-01 -1.000000000000000000e+00 -5.384619999999999962e-01 -2.500000000000000000e-01 -9.884209999999999940e-01 -1.000000000000000000e+00 1.000000000000000000e+00 -9.402989999999999959e-01 -1.000000000000000000e+00 0.000000000000000000e+00 -8.159999999999999476e-01 -9.996399999999999730e-01
-1.000000000000000000e+00 -7.067670000000000341e-01 -3.571429999999999882e-01 0.000000000000000000e+00 5.384619999999999962e-01 -2.500000000000000000e-01 -4.035090000000000066e-01 1.000000000000000000e+00 1.000000000000000000e+00 -8.507460000000000022e-01 1.000000000000000000e+00 0.000000000000000000e+00 -8.800000000000000044e-01 -1.000000000000000000e+00
-1.000000000000000000e+00 -6.291729999999999823e-01 -3.810709999999999931e-01 0.000000000000000000e+00 -2.307690000000000019e-01 -2.500000000000000000e-01 -9.007020000000000026e-01 1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 0.000000000000000000e+00 -8.399999999999999689e-01 -9.969999999999999973e-01
-1.000000000000000000e+00 3.407519999999999993e-01 -2.857140000000000235e-01 0.000000000000000000e+00 5.384619999999999962e-01 -2.500000000000000000e-01 -7.192979999999999929e-01 1.000000000000000000e+00 1.000000000000000000e+00 -5.820899999999999963e-01 -1.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00 -9.679600000000000426e-01
